Ano,Unidade Orçamentária,Modalidade de Aplicação,Subfunção,Dotação Inicial,Dotação Atual,Empenhado,Liquidado,Pago
2014,30202 - Fundação Nacional do Índio - FUNAI,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S","391 - Patrimônio Histórico, Artístico e Arqueológico",20000,40284,39984,35570,35570
2014,42101 - Ministério da Cultura - Administração Direta,22 - Execução Orçamentária Delegada à União (44)(I),392 - Difusão Cultural,250000,0,0,0,0
2014,42101 - Ministério da Cultura - Administração Direta,30 - Transferências a Estados e ao Distrito Federal,392 - Difusão Cultural,94549668,89630701,25600475,4074600,4074600
2014,42101 - Ministério da Cultura - Administração Direta,40 - Transferências a Municípios,"391 - Patrimônio Histórico, Artístico e Arqueológico",800000,500000,500000,0,0
2014,42101 - Ministério da Cultura - Administração Direta,40 - Transferências a Municípios,392 - Difusão Cultural,89710489,124845155,61830198,6221904,3219648
2014,42101 - Ministério da Cultura - Administração Direta,40 - Transferências a Municípios,813 - Lazer,550000,550000,250000,0,0
2014,42101 - Ministério da Cultura - Administração Direta,50 - Transferências a Instituições Privadas sem Fins Lucrativos,"391 - Patrimônio Histórico, Artístico e Arqueológico",250000,295000,45000,45000,45000
2014,42101 - Ministério da Cultura - Administração Direta,50 - Transferências a Instituições Privadas sem Fins Lucrativos,392 - Difusão Cultural,5372980,3587804,1973859,294920,294920
2014,42101 - Ministério da Cultura - Administração Direta,80 - Transferências ao Exterior,"391 - Patrimônio Histórico, Artístico e Arqueológico",500000,578000,500000,0,0
2014,42101 - Ministério da Cultura - Administração Direta,80 - Transferências ao Exterior,392 - Difusão Cultural,3260535,2686410,1506688,1501488,1501488
2014,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,122 - Administração Geral,150592090,156987635,147827768,120663076,119917918
2014,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,128 - Formação de Recursos Humanos,2500000,2485200,1587716,1419518,1419518
2014,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,131 - Comunicação Social,12420000,12420000,11531133,11345486,11345486
2014,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,301 - Atenção Básica,1508364,1523364,1345932,1336909,1336909
2014,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,331 - Proteção e Benefícios ao Trabalhador,4764701,4859701,4738579,4725999,4725999
2014,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,"391 - Patrimônio Histórico, Artístico e Arqueológico",45000,0,0,0,0
2014,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,392 - Difusão Cultural,212705265,185831808,81621775,49294905,47194562
2014,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,571 - Desenvolvimento Científico,570080,570080,0,0,0
2014,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,813 - Lazer,100000,100000,0,0,0
2014,42101 - Ministério da Cultura - Administração Direta,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",122 - Administração Geral,11681697,14818499,14707586,14163681,14163681
2014,42101 - Ministério da Cultura - Administração Direta,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",128 - Formação de Recursos Humanos,0,14800,14800,13700,13700
2014,42101 - Ministério da Cultura - Administração Direta,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",392 - Difusão Cultural,0,174945,174946,5208,5208
2014,42101 - Ministério da Cultura - Administração Direta,99 - A DEFINIR,"391 - Patrimônio Histórico, Artístico e Arqueológico",100000,0,0,0,0
2014,42101 - Ministério da Cultura - Administração Direta,99 - A DEFINIR,392 - Difusão Cultural,8836000,5636000,0,0,0
2014,42201 - Fundação Casa de Rui Barbosa,80 - Transferências ao Exterior,"391 - Patrimônio Histórico, Artístico e Arqueológico",10000,0,0,0,0
2014,42201 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,122 - Administração Geral,22399013,22864048,19865157,19327421,19327421
2014,42201 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,128 - Formação de Recursos Humanos,110000,108672,66000,66000,66000
2014,42201 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,301 - Atenção Básica,322308,317000,304383,282382,282382
2014,42201 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,331 - Proteção e Benefícios ao Trabalhador,556921,921421,711654,711654,711654
2014,42201 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,"391 - Patrimônio Histórico, Artístico e Arqueológico",537600,543240,127664,104977,104977
2014,42201 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,392 - Difusão Cultural,1672600,1666857,1135574,986763,986763
2014,42201 - Fundação Casa de Rui Barbosa,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",122 - Administração Geral,2956747,3234560,3090989,3071810,3071810
2014,42201 - Fundação Casa de Rui Barbosa,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",128 - Formação de Recursos Humanos,0,1328,1328,1328,1328
2014,42201 - Fundação Casa de Rui Barbosa,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S","391 - Patrimônio Histórico, Artístico e Arqueológico",0,4360,4360,4360,4360
2014,42201 - Fundação Casa de Rui Barbosa,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",392 - Difusão Cultural,0,5743,5744,5744,5744
2014,42201 - Fundação Casa de Rui Barbosa,"96 - Aplicação Direta à conta de recursos de que trata o art. 25 da Lei Complementar no 141, de 2012.",122 - Administração Geral,142848,0,0,0,0
2014,42202 - Fundação Biblioteca Nacional - BN,40 - Transferências a Municípios,392 - Difusão Cultural,100000,3249999,750000,0,0
2014,42202 - Fundação Biblioteca Nacional - BN,50 - Transferências a Instituições Privadas sem Fins Lucrativos,392 - Difusão Cultural,200000,2846000,2646000,793800,793800
2014,42202 - Fundação Biblioteca Nacional - BN,80 - Transferências ao Exterior,122 - Administração Geral,0,21315,21315,21315,21315
2014,42202 - Fundação Biblioteca Nacional - BN,80 - Transferências ao Exterior,392 - Difusão Cultural,0,255706,255706,255706,255706
2014,42202 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,122 - Administração Geral,60515086,59314661,57292772,48798890,48796363
2014,42202 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,128 - Formação de Recursos Humanos,100000,95140,84779,67962,67962
2014,42202 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,301 - Atenção Básica,927372,920000,822377,822377,822377
2014,42202 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,331 - Proteção e Benefícios ao Trabalhador,2570761,2735761,2606216,2599916,2599916
2014,42202 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,"391 - Patrimônio Histórico, Artístico e Arqueológico",2660000,2657740,848581,636518,636518
2014,42202 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,392 - Difusão Cultural,28475594,22083103,16820179,11551735,11551735
2014,42202 - Fundação Biblioteca Nacional - BN,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",122 - Administração Geral,7247587,7726697,7044238,6979204,6979204
2014,42202 - Fundação Biblioteca Nacional - BN,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",128 - Formação de Recursos Humanos,0,4860,4860,4586,4586
2014,42202 - Fundação Biblioteca Nacional - BN,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S","391 - Patrimônio Histórico, Artístico e Arqueológico",0,2260,2260,2260,2260
2014,42202 - Fundação Biblioteca Nacional - BN,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",392 - Difusão Cultural,158000,32900,32900,32600,32600
2014,42203 - Fundação Cultural Palmares,30 - Transferências a Estados e ao Distrito Federal,392 - Difusão Cultural,500000,700000,200000,200000,200000
2014,42203 - Fundação Cultural Palmares,40 - Transferências a Municípios,392 - Difusão Cultural,1650000,3410000,1350000,0,0
2014,42203 - Fundação Cultural Palmares,50 - Transferências a Instituições Privadas sem Fins Lucrativos,392 - Difusão Cultural,1450000,700000,0,0,0
2014,42203 - Fundação Cultural Palmares,90 - Aplicações Diretas,122 - Administração Geral,16388399,15198762,14080428,12894678,12890166
2014,42203 - Fundação Cultural Palmares,90 - Aplicações Diretas,128 - Formação de Recursos Humanos,20000,20000,18635,18635,18635
2014,42203 - Fundação Cultural Palmares,90 - Aplicações Diretas,301 - Atenção Básica,110784,111000,94432,94432,94432
2014,42203 - Fundação Cultural Palmares,90 - Aplicações Diretas,331 - Proteção e Benefícios ao Trabalhador,351884,376884,276004,276004,276004
2014,42203 - Fundação Cultural Palmares,90 - Aplicações Diretas,392 - Difusão Cultural,6810459,7943958,3871864,1696055,1644701
2014,42203 - Fundação Cultural Palmares,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",122 - Administração Geral,376913,1066550,788679,773174,739305
2014,42203 - Fundação Cultural Palmares,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",392 - Difusão Cultural,0,16500,16500,15800,15800
2014,42203 - Fundação Cultural Palmares,99 - A DEFINIR,392 - Difusão Cultural,950000,150001,0,0,0
2014,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,30 - Transferências a Estados e ao Distrito Federal,"391 - Patrimônio Histórico, Artístico e Arqueológico",1500000,2736273,2736274,134309,134309
2014,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,40 - Transferências a Municípios,"391 - Patrimônio Histórico, Artístico e Arqueológico",15302000,62193265,47941264,11540865,10406463
2014,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,50 - Transferências a Instituições Privadas sem Fins Lucrativos,122 - Administração Geral,72283,0,0,0,0
2014,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,50 - Transferências a Instituições Privadas sem Fins Lucrativos,"391 - Patrimônio Histórico, Artístico e Arqueológico",0,485770,485771,300000,300000
2014,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,80 - Transferências ao Exterior,"391 - Patrimônio Histórico, Artístico e Arqueológico",0,3782275,3782275,3782275,3782275
2014,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,90 - Aplicações Diretas,122 - Administração Geral,137183026,149739997,148578897,139476618,139250235
2014,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,90 - Aplicações Diretas,128 - Formação de Recursos Humanos,814400,804685,804683,767566,767566
2014,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,90 - Aplicações Diretas,301 - Atenção Básica,3374460,3180000,3179580,2072641,2072641
2014,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,90 - Aplicações Diretas,331 - Proteção e Benefícios ao Trabalhador,4844527,5239527,5130902,5130902,5130902
2014,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,90 - Aplicações Diretas,"391 - Patrimônio Histórico, Artístico e Arqueológico",212429177,155787647,94426811,36174244,27671114
2014,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,90 - Aplicações Diretas,392 - Difusão Cultural,8000000,8000000,7952617,1975935,1899635
2014,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",122 - Administração Geral,13926106,16637869,16504514,16432456,16432456
2014,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",128 - Formação de Recursos Humanos,0,9715,9715,8920,8920
2014,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S","391 - Patrimônio Histórico, Artístico e Arqueológico",0,15947,15948,13558,13558
2014,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,99 - A DEFINIR,"391 - Patrimônio Histórico, Artístico e Arqueológico",350000,100000,0,0,0
2014,42205 - Fundação Nacional de Artes,30 - Transferências a Estados e ao Distrito Federal,392 - Difusão Cultural,695000,4051836,3745000,0,0
2014,42205 - Fundação Nacional de Artes,40 - Transferências a Municípios,392 - Difusão Cultural,1913000,2863000,2033600,0,0
2014,42205 - Fundação Nacional de Artes,90 - Aplicações Diretas,122 - Administração Geral,41375299,43601008,39373702,36775014,36775014
2014,42205 - Fundação Nacional de Artes,90 - Aplicações Diretas,128 - Formação de Recursos Humanos,300000,300000,158006,155864,155864
2014,42205 - Fundação Nacional de Artes,90 - Aplicações Diretas,301 - Atenção Básica,998880,936000,829506,829506,829506
2014,42205 - Fundação Nacional de Artes,90 - Aplicações Diretas,331 - Proteção e Benefícios ao Trabalhador,1811083,1811083,1617916,1617916,1617916
2014,42205 - Fundação Nacional de Artes,90 - Aplicações Diretas,"391 - Patrimônio Histórico, Artístico e Arqueológico",1500000,1500000,723601,532610,532610
2014,42205 - Fundação Nacional de Artes,90 - Aplicações Diretas,392 - Difusão Cultural,86745518,82738682,41403892,33212966,33212966
2014,42205 - Fundação Nacional de Artes,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",122 - Administração Geral,3988671,4289861,4286721,4131959,4131959
2014,42205 - Fundação Nacional de Artes,99 - A DEFINIR,392 - Difusão Cultural,550000,450000,0,0,0
2014,42206 - Agência Nacional do Cinema,50 - Transferências a Instituições Privadas sem Fins Lucrativos,571 - Desenvolvimento Científico,0,4800000,4800000,2000000,0
2014,42206 - Agência Nacional do Cinema,60 - Transferencias a Instituições Privadas com Fins Lucrativos,392 - Difusão Cultural,15551252,4268794,5588335,2712000,2712000
2014,42206 - Agência Nacional do Cinema,80 - Transferências ao Exterior,392 - Difusão Cultural,0,4166664,4165861,537211,537211
